"Date","Pitcher","PitcherThrows","PitcherTeam","TaggedPitchType","RelSpeed","InducedVertBreak","HorzBreak","SpinAxis","RelHeight","RelSide","Extension","SpinRate","yt_Efficiency","HomeTeamCode"
"2024-05-15","Dylan Stutsman","Right","Schaumburg Boomers","Slider",80.3511767191739,-3.492103303,-15.45487695,69.621343743537,4.68817219792134,1.96189794804972,6.05942707841011,2949.9983908419,60.3245721946243,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.0958342690479,18.6392216756613,9.11851125579737,212.474865236946,5.35706593210964,2.07685557185275,6.46646926651277,2106.70384370027,89.6611392103779,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.0198900303161,17.0110545770062,10.4727652231242,213.970191009887,5.40445140320866,2.04263393836485,6.45307081145855,2081.94941613599,88.17430816,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Changeup",83.4523006104411,12.0119555939425,9.03778780494961,228.088609885733,5.23317316182855,2.35354156675186,6.46044269981621,1584.15999068077,75.0578359573458,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.4835386463322,16.2236878825443,10.8628639689132,217.428279801446,5.2788272800195,2.22114866321269,6.6578856130303,2089.60124282024,86.5973779334121,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.1534250892795,16.42891996637,11.4129895507895,218.148896161237,5.27781587359929,1.97296603272479,6.49559339384699,2170.168277,87.9801865583117,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.0743298147167,18.0644221679639,9.4742752232541,214.450570696652,5.334872486934,2.12411631513595,6.54187620160316,2140.82211037647,88.0300304003401,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Changeup",84.1082477983833,10.9808357978937,5.91317077524258,227.420402265198,5.18693636412389,2.220575928,6.41582490137506,1691.99134587675,57.0550729879834,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.688467836116,17.0976628564716,11.183834455494,215.268216908005,5.40137892546786,2.06908008695436,6.394418447,2071.127722,91.9860603688433,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",90.2890846016739,18.2736730523316,10.4328796656202,215.401185976914,5.33003796885942,2.13286132620031,6.50226511331184,2129.73776053285,92.3020632383186,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Changeup",84.0781265427136,13.2491963241795,9.54667467594572,218.917978184426,5.24546286843388,2.17595605944132,6.50239553969192,1790.88443220436,75.9257317441261,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.6298995826985,18.8922822405647,9.79510845187027,212.964830532892,5.41245052333218,2.04176074983218,6.52813393120971,2222.19568000528,89.5207325584281,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.2391935249827,18.4070344180577,10.2606889033781,214.523230621384,5.37516969901609,1.99535458546399,6.52347353493762,2178.18820240597,90.3204311068946,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.2881256147793,18.9549083995419,8.70254341882859,211.233019370659,5.34399413245775,1.99525158724561,6.55154684722744,2204.98045048912,85.8469093053132,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Fastball",89.6233778568646,18.8508995968315,9.52736426765965,212.194479570669,5.40536162648423,1.9054566198856,6.477993389,2180.5885007281,89.98025936,"BOOM"
"2024-05-15","Jake Joyce","Right","Schaumburg Boomers","Slider",79.5542178666217,-3.300628689,-10.77381426,61.7540371398229,5.28061917691729,2.08491741492403,6.31791560179885,2445.63724515421,46.7881343864733,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",84.90553458,19.8992517,-7.826062076,154.3458509,5.731879525,-0.320781485,5.960478134,2442.502813,79.91646195,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.08261582,-7.895971108,5.980423999,339.8223172,5.802367242,-0.530895972,5.818933739,2709.395267,50.28419537,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.73623013,-8.84977782,6.050325236,343.2809559,5.712471644,-0.283129883,5.963264198,2753.040381,53.42453091,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.71431078,18.48683133,-10.28800617,145.7575857,5.422953733,-0.949956388,6.12417879,2220.947641,82.78180374,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.30030712,-8.337341338,9.946330353,328.3595074,5.751697673,-0.575704659,5.9205317,2751.26361,47.67036041,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.81230621,-3.590218071,10.39390323,313.2520486,5.402041064,-1.205171575,5.958741141,2827.717478,47.22259866,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",74.60002454,-8.359830424,8.652920814,328.7437596,5.674198301,-0.578515733,5.958397508,2597.151619,56.3123103,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.34577186,-9.617252072,9.028510335,327.0282348,5.701865273,-0.6002518,5.919262982,2602.58617,61.1494058,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.90155544,-9.976550522,7.074614552,337.2743261,5.73349572,-0.515405319,5.929261867,2660.568589,58.42270273,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.69394597,-7.637793622,7.1255576,334.1735376,5.702895546,-0.457327137,5.925999112,2636.190751,51.20618936,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.28032413,-7.814928385,10.02174928,325.3709828,5.743669817,-0.599537622,5.797748039,2576.399967,47.65350359,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.5686529,-4.040564029,10.34100649,312.6779164,5.340561371,-1.218110811,5.945529789,2648.708012,36.76884617,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.88110637,-6.335320652,9.436701528,323.648581,5.514022775,-0.664559743,5.925090719,2669.641742,39.64948279,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.36206497,-8.529529075,8.276318212,336.0761678,5.72101665,-0.605677479,5.906457334,2728.723649,46.83067219,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.70689958,19.4659901,-5.188285923,158.8999126,5.693734868,-0.40487948,5.897881516,2529.061731,79.92139693,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",79.18861817,-5.496239197,7.464222466,330.4925742,5.427534437,-0.761105753,5.993021502,2719.312408,43.68846434,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",79.05025929,,,,5.258319289,-0.98061867,6.232859822,,58.42376737,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",78.23139237,,,,5.737049756,-0.403406539,5.852778578,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.76849113,-12.56901152,7.339056483,341.6591638,5.766567212,-0.445536234,5.960593911,2773.384446,66.09325955,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.50367141,-9.849302827,8.884817299,330.3570631,5.586104641,-0.704326258,5.995069612,2740.109573,60.34700852,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.39618252,,,,5.690036178,-0.274432037,5.875177464,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.50787876,19.26403573,-6.148939722,155.1527407,5.736789685,-0.330245086,5.945139274,2507.28309,80.16308469,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.26668321,-9.723325729,8.082184321,336.3830509,5.781039902,-0.345500287,5.940508555,2631.641186,50.23368583,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.56843659,,,,5.665290372,-0.450896707,6.096577689,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",87.22969885,18.63522266,-5.334135692,155.2465473,5.751831501,-0.318564347,5.88412205,2486.434397,76.45820226,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",79.21279258,-6.000829369,9.608913567,328.005231,5.335100583,-0.803116227,6.088815357,2770.818588,51.3445175,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.1317096,17.83297695,-7.217079273,149.9203147,5.636989678,-0.661200549,5.922627665,2539.741033,76.52540613,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.13607785,20.58761365,-8.545072086,151.8770882,5.733597774,-0.442382127,5.91528971,2436.050222,88.31007729,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.32715997,18.68737127,-6.670854127,155.8550652,5.681314614,-0.400036616,5.838189447,2461.87977,72.25756082,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.37838246,-7.912793241,6.4854188,336.9460012,5.75647551,-0.351397692,5.832073859,2626.582167,50.73889899,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.87291981,-10.42064643,8.691289166,336.4778729,5.813975871,-0.528952817,5.871033866,2636.380664,51.65515816,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.90516272,-10.20421998,8.608102724,339.1909791,5.757785202,-0.381198055,5.986498173,2639.298236,50.47926844,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",87.43003329,17.58328832,-4.086966863,165.0773747,5.780487273,-0.357550367,5.91776682,2553.397844,63.89336148,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.55634144,-6.155074411,10.67689168,317.8603835,5.425294938,-0.788406862,6.015639316,2614.205499,43.88217996,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",80.00123139,,,,5.185527958,-0.990079094,6.114919553,,48.5956581,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.74930327,19.39957317,-6.206959004,155.7641055,5.696508873,-0.35721511,5.874293733,2459.511606,80.78713488,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.50465934,-11.63538837,7.034739073,339.4973021,5.735253609,-0.339968383,5.972851111,2639.507765,63.53134313,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.27589664,-12.86947583,9.948574468,335.0690846,5.654096439,-0.327173963,5.944802871,2752.798632,61.57538686,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",79.31116295,,,,5.210012425,-0.855527544,6.151181271,,50.70234601,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.22899735,-1.751365093,9.798176784,301.3590165,5.172552741,-1.008074524,5.872910196,2478.041234,30.47913246,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.88808108,,,,5.117863264,-0.97590519,6.102751567,,58.7269391,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.75273941,20.05842141,-7.989049687,152.3076705,5.730998301,-0.203568034,5.796904294,2390.868818,86.37917338,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",74.01103753,-2.823928838,10.21964683,307.479372,5.221415705,-0.953983815,6.024622042,2627.322461,34.48193021,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.94571926,-3.144144287,10.02787182,308.4867877,5.258661512,-1.399349537,6.057616445,2650.72421,46.6414722,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",78.31410483,-7.761084462,9.714364424,331.9357343,5.566867066,-0.588588444,5.997966364,2734.909184,43.38826802,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.2136551,-3.632873774,10.8759112,307.6005988,5.25986359,-1.14757288,5.928461591,2721.425059,48.52968208,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",76.74377998,-4.637051085,10.84519587,311.2809118,5.262756458,-1.015918391,5.892182605,2735.310968,50.12981192,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",76.82156615,-3.880979599,8.928534515,314.8585487,5.327450689,-1.188676739,5.929576793,2466.455195,45.05341128,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.38476926,20.2437788,-7.551173807,156.1752213,5.693024619,-0.492006878,5.776332154,2383.715549,81.30425234,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.53997894,-4.009914587,9.985334342,317.1547867,5.200255948,-1.046542473,5.764608272,2619.48319,46.88185656,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",76.90798251,-3.425266388,11.30674889,305.9473774,5.344683097,-1.02982364,5.881439812,2526.858701,40.58713501,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.77649531,-9.498473134,6.883260618,338.2970141,5.692238206,-0.643243359,5.926668363,2597.24485,57.46948787,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.04449516,19.52377557,-6.517034186,153.6683167,5.652637009,-0.541961875,5.892834063,2421.966439,81.89718527,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.2112283,19.65457349,-7.99410379,154.2374625,5.668876649,-0.284312805,6.007762727,2518.11108,79.59451753,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.31440319,19.87603588,-5.643423817,157.8496855,5.752174074,-0.365642291,5.915330425,2386.790997,83.11715515,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.47406275,-8.516724333,8.98240418,333.2651996,5.679310676,-0.496131881,5.874548466,2715.844809,45.87642038,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",87.07859398,19.36824606,-6.186339816,155.8204429,5.65705927,-0.323479444,5.850034836,2471.12271,82.03580166,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.49495824,20.14917409,-6.837213498,155.2449065,5.649392119,-0.531334163,5.759411057,2420.67954,84.29051993,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.98831922,-11.33824943,8.843510207,340.8697899,5.607487943,-0.646997951,5.989531197,2647.596056,56.65373607,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.22198492,20.24998805,-6.281354455,156.7381737,5.637553137,-0.311871914,5.975655347,2466.318975,83.77414565,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.22199529,19.52575756,-6.973788595,153.0073996,5.615141204,-0.418673919,5.928463861,2505.740061,82.11274312,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.25437914,-11.29852183,9.334198715,329.1043354,5.737243637,-0.559106955,5.799391396,2568.034432,67.4064909,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.97713437,-9.257019379,8.244293054,333.6546407,5.581994229,-0.607598504,5.877942106,2594.407806,58.76750139,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.00886607,16.75951983,-8.989233431,145.8193061,5.376472141,-0.716985685,6.014838256,2423.712244,71.23959565,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.42485927,19.85158468,-6.718691639,155.1697834,5.597783119,-0.414550711,5.878452761,2528.425758,82.38537399,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.19882818,18.04979842,-9.286439009,145.0036742,5.232732538,-0.799143112,6.174817619,2382.686751,83.33564848,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.20232902,20.26958928,-7.737554915,151.7187322,5.633096047,-0.404099665,6.066130373,2417.729837,87.08321438,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.70719261,-10.12913544,9.515705825,333.8798973,5.682616786,-0.541498695,5.99062827,2540.263394,53.93897173,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.44901396,-11.16596464,8.209438647,341.6858876,5.714317785,-0.476628117,5.980755337,2590.87631,55.83154008,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.1817249,19.27275066,-7.89903693,151.1238279,5.586727303,-0.377978181,5.997406662,2471.939411,83.70480453,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",81.57432666,,,,5.501158195,-0.766913596,5.910449504,,29.53055749,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.68730488,-13.65196152,5.646051431,347.2081063,5.73089118,-0.409285764,5.859907856,2680.434348,69.56473306,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.43615903,20.33355017,-6.640557352,155.466854,5.671837781,-0.498266073,5.804362553,2398.027044,84.76828222,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",81.81926744,,,,,-0.744043295,5.926590152,,18.19459659,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.68254994,20.3478894,-6.410223997,156.6840548,5.760714386,-0.408713431,5.627636752,2409.392678,84.27153629,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",73.80657454,-9.82853799,10.00594524,327.5419272,5.65362245,-0.588797149,5.926428102,2460.089195,54.26022962,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",84.10138497,,,,5.470576974,-0.69659442,6.032452244,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.96070439,,,,5.622181553,-0.472244109,5.988102947,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",81.6765655,,,,5.616021526,-0.675934552,5.867894421,,12.01229378,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",85.21035997,17.1750322,-5.582858191,152.0965567,5.533314402,-0.700092452,5.983406397,2423.79324,72.37184858,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",86.49739448,18.0824893,-6.989891553,152.6153868,5.611843759,-0.474746331,5.979304281,2456.621687,72.26222316,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",76.69359862,-2.109124329,9.677593668,301.7144914,5.313487533,-1.166307774,5.912817625,2587.863568,31.88599964,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",78.65807904,-5.027435633,10.35667257,316.0608465,5.319355558,-0.997054436,6.017692192,2639.104631,42.14021268,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.41005113,-8.877623123,8.687854826,331.1646885,9.463450696,1.055100782,6.000000192,2461.028044,48.07585088,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",80.83984601,,,,5.511309914,1.620267797,6.13820447,,43.0311904,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",84.67715744,17.99482553,-5.552313303,156.7705089,9.713510842,0.318543908,6.000000192,2336.689787,76.97837301,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",74.62892608,-8.537202199,8.203038351,332.4966192,9.344343946,0.953823671,6.000000192,2470.339762,46.47840194,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.98618577,18.4948771,-8.318940619,150.5140092,5.6622861,1.912445271,6.246016716,2471.691655,74.93977207,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",75.69626029,-2.712094388,9.193220885,307.8154243,8.494170535,0.476657966,6.000000192,2509.290476,32.39805299,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",74.72095364,-10.45169228,9.071581707,333.7649922,9.778802282,0.88008425,6.000000192,2517.777619,55.24452224,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",79.61861401,,,,5.440597525,1.364812328,6.36401077,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",75.98584894,-9.4842364,9.448511606,332.1806304,9.691367037,1.276050869,6.000000192,2565.433074,50.76666313,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Slider",77.89573224,-4.042948386,8.550892161,322.9511765,5.182828642,1.140151187,6.338979439,2573.885163,33.6992563,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.14524546,17.66290303,-7.93152148,147.8175098,5.325460631,1.551201385,6.302225297,2317.466063,81.45273417,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",74.11529642,-9.934721996,8.258783456,338.9299436,5.611595839,1.644191567,6.22793242,2616.301429,50.7732224,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",84.23092844,18.94856423,-6.143685804,154.3660349,5.583846216,1.877184615,6.268713899,2559.710509,78.90143759,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.97826536,-9.490813105,10.54247937,326.369923,9.703238352,1.313380586,6.000000192,2724.950364,51.68434753,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.14624831,-6.36692419,6.861990088,331.9614359,5.608355758,1.610436191,6.178748354,2726.955406,45.4803067,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",77.36152459,,,,5.264567556,1.42834101,6.59899825,,48.52919151,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",84.44596235,19.08153948,-6.790393367,152.4998714,5.539794822,1.937809467,6.307613339,2483.954272,82.00732263,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.15248856,-10.09842659,10.04623762,330.7002547,9.857422024,1.134218403,6.000000192,2705.272588,52.63240656,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Fastball",83.67239155,19.99841899,-6.328943603,156.2290133,5.563056952,2.025726625,6.254865997,2488.036354,84.05479708,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.97585566,,,,10.27715194,0.115662056,6.000000192,,,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",77.82417968,-10.39825321,6.956847409,344.5640681,5.580182973,1.755583039,6.254323919,2621.053118,50.78909891,"BOOM"
"2024-05-17","Cole Cook","Left","Schaumburg Boomers","Curveball",76.50398115,,,,5.576555036,1.767839636,6.231302588,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.54480601,,,,4.613411308,4.727050663,6.749042152,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",89.82806719,14.89753766,13.39282153,228.0345028,8.679971709,3.590436987,6.000000192,1866.873562,92.3555014,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",81.05253793,1.744136137,-11.64697323,76.86897266,8.543369027,3.383161716,6.000000192,2597.605334,37.66454909,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.90400979,,,,4.568066471,4.537602972,6.757331675,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.66232145,15.0886399,12.49892892,227.4213159,4.641154051,4.574124897,6.661716758,2035.488127,87.69787187,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",81.15159359,-0.011528816,-10.88375387,62.42996477,4.61684693,4.405808906,6.493626014,2821.017645,32.59483485,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",79.87783606,,,,4.694275182,4.20290068,6.331331309,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",81.31436491,-0.986016371,-13.71932326,68.57474933,8.718290414,3.205131437,6.000000192,2809.751093,45.40856419,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",89.44038628,15.06895231,12.78853196,227.1806807,4.578309701,4.604782677,6.813854659,2096.681983,89.01222966,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",79.96369703,-0.788298253,-15.22963044,73.24850786,8.680082257,3.494120842,6.000000192,2836.775622,51.06580634,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Slider",79.69915331,-0.665284511,-13.20168439,65.74782652,4.599366279,4.363624057,6.561579224,2825.24856,42.80608854,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",89.28956633,,,,4.62882102,4.574520947,6.724171403,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Changeup",80.8711636,-0.756662647,19.01225624,278.0014418,4.341543944,4.506422579,6.731093927,1526.689064,99.27789957,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.95911815,15.0658132,13.24347794,228.9341275,4.562872622,4.721743347,6.830957288,2101.407904,89.192565,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.62320091,,,,7.627659651,2.631316161,6.000000192,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",90.60091353,,,,7.667689515,2.772140539,6.000000192,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.07618263,,,,4.645686792,4.544224396,6.717399113,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.03002288,13.98229346,14.46243,233.2900473,4.514203259,4.670830073,6.779318682,2088.053199,90.35009988,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",90.1635292,,,,7.704360595,2.577499304,6.000000192,,,"BOOM"
"2024-05-17","Dylan Stutsman","Right","Schaumburg Boomers","Fastball",88.8272165,13.43699538,13.84431548,233.3756159,4.558416253,4.662638819,6.714675945,2058.595145,88.63988384,"BOOM"
"2024-05-17","Cristian Lopez","Right","Schaumburg Boomers","Sinker",89.02678083,13.43854732,9.925704571,230.0880669,5.466993401,5.728585412,6.544603889,2370.647776,70.44115268,"BOOM"
"2024-05-17","Cristian Lopez","Right","Schaumburg Boomers","Sinker",88.95337899,,,,5.464336695,5.675258747,6.580967233,,,"BOOM"
"2024-05-17","Cristian Lopez","Right","Schaumburg Boomers","Cutter",85.54440548,,,,5.489628272,5.668902502,6.477166942,,,"BOOM"
"2024-05-17","Cristian Lopez","Right","Schaumburg Boomers","Cutter",86.12059633,,,,5.494628534,5.593063154,6.364099249,,,"BOOM"
"2024-05-17","Cristian Lopez","Right","Schaumburg Boomers","Slider",81.09897952,-2.671128206,-12.89065666,53.64442565,5.321909018,5.733015785,6.27730304,2753.100499,46.83295245,"BOOM"
"2024-05-17","Jake Joyce","Right","Schaumburg Boomers","Slider",77.20258596,,,,5.316332909,4.42297008,6.711439137,,,"BOOM"
"2024-05-17","Jake Joyce","Right","Schaumburg Boomers","Fastball",87.13349191,,,,5.400003911,4.64103635,6.758888905,,,"BOOM"
